TEDIS PHARMA CI;;;STATISTIQUES LABORATOIRE ECLATEES PAR CLIENT
Votre partenaire Santé;;;INOX PHARMA - CROIENT PHARMA

CIP;Désignation du produit;Client;Mai-26;Avr.-26;Mar.-26;Fév.-26;Jan.-26;Déc.-25
3000000381571;AZIENT 500MG CPR PELL B/3;LA MAISON BLANCHE;1;0;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;LES LAUREATS;0;0;0;0;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;LES MAGNOLIAS SARL U;0;0;1;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;LILY MARIE;0;0;2;2;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;LYCEE CLUB MAN;0;2;4;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MALIKA;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MARIE ESTHER ABOBO;0;0;0;1;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;MARLYNS SARL.U;2;3;9;3;3;3
3000000381571;AZIENT 500MG CPR PELL B/3;MATY;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MILIE HEVIE;0;0;5;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MOAYE - AGBOVILLE;0;0;0;0;0;3
3000000381571;AZIENT 500MG CPR PELL B/3;MOAYE YOCOBOUE;0;0;1;0;2;1
3000000381571;AZIENT 500MG CPR PELL B/3;MODERNE DE BRIBORE;0;0;1;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MODERNE DE KONONFLA;0;0;0;1;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;MODERNE DE MEAGUI SARLU;0;0;0;0;0;4
3000000381571;AZIENT 500MG CPR PELL B/3;MODERNE KENNEDY -BOUAKE;0;2;0;1;2;1
3000000381571;AZIENT 500MG CPR PELL B/3;NDOTRE;0;2;0;0;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;NIANGON LOKOA;0;0;0;0;0;1
3000000381571;AZIENT 500MG CPR PELL B/3;NOEMIE SARL;0;0;3;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOTRE DAME DE FATIMA - DOKUI;0;0;0;0;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE DE SEGUELA;6;0;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE DE SINFRA;0;0;0;2;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE LES HARMONIES;0;0;0;13;2;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHARMACIE ESPERANCE;0;0;0;2;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHARMACIE PORT BOUET II;1;0;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHARMACIE SAINT ETIENNE;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHARMACIE SAINT PAUL YOP;0;0;0;0;1;3
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHARMACIE SAINT PIERRE NIMBO;0;0;3;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHCIE AWALE;0;0;2;0;2;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHCIE MPOUTO [K-LC®];0;0;0;4;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHCIE NISSI;0;0;0;0;0;1
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE PHCIE PRINCIPALE GAGNOA SARL U;2;11;5;3;5;3
3000000381571;AZIENT 500MG CPR PELL B/3;NOUVELLE YARAPHA SARL;0;0;1;3;5;0
3000000381571;AZIENT 500MG CPR PELL B/3;NOWOLAU;0;0;0;1;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;PENIEL SARL U;0;1;0;0;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;PHCIE NOURAM;0;0;0;1;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;PONT DE LIANES;0;45;5;7;16;23
3000000381571;AZIENT 500MG CPR PELL B/3;PRINCIPALE - KORHOGO;4;0;0;4;5;2
3000000381571;AZIENT 500MG CPR PELL B/3;PRINCIPALE SINFRA;10;0;0;3;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;PROVIDENCE BOUAFLE;0;0;1;0;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;RACINES;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT ALEXANDRE;0;0;1;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT AMBROISE;4;0;0;1;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT CHARBEL ABENGOUROU;0;0;0;0;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT JACQUES - BOUAKE;0;0;2;0;2;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT JOSEPH;0;2;0;2;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;SAINT PIO DE LA GARE - KATIOLA;0;1;0;0;2;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINTE FAMILLE -YAKRO;0;2;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINTE FAMILLE DE TOLLA-KOUADIOKRO - BOUAKE;2;2;2;3;3;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINTE MARIE - DIABO;0;0;0;3;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINTE RITA DE BONOUA;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SAINTS ANDRE ET MARTHE;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;SANMIEN DE NATIO;0;0;0;1;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;SANTE PLUS WILLIAMSVILLE;0;0;0;0;4;0
3000000381571;AZIENT 500MG CPR PELL B/3;SANTE POUR TOUS;1;0;6;5;2;0
3000000381571;AZIENT 500MG CPR PELL B/3;SEKLE;3;4;4;6;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;ST BERNARD BAKAYO;0;0;0;1;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;ST FRANCOIS - KOUMASSI;0;0;1;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;ST FRANCOIS D ASSISE;0;2;2;0;1;0
3000000381571;AZIENT 500MG CPR PELL B/3;ST JOSEPH -TIASSALE;0;1;2;1;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;ST LAURENT- ADZOPE;0;0;0;0;4;2
3000000381571;AZIENT 500MG CPR PELL B/3;STE ADELE SARL;0;1;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;STE MARIE -TIASSALE;6;1;12;12;19;30
3000000381571;AZIENT 500MG CPR PELL B/3;STE RITA SARLU -SOUBRE;0;2;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;STE VERONIQUE;0;0;4;0;0;4
3000000381571;AZIENT 500MG CPR PELL B/3;TEHIA;1;0;0;0;4;0
3000000381571;AZIENT 500MG CPR PELL B/3;TEREZA;0;0;0;0;0;1
3000000381571;AZIENT 500MG CPR PELL B/3;VALENTINE AYA SARL-U;1;0;0;0;0;2
3000000381571;AZIENT 500MG CPR PELL B/3;VRIDI PALM BEACH SARLU;0;0;1;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;WONSEVA - BONON;0;2;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;YACINE;0;2;0;0;0;0
3000000381571;AZIENT 500MG CPR PELL B/3;ZONE MICAO;0;0;0;2;0;0
3000000792445;BECLOZOLE CREME T/20G;ABRAHAM SARL U;3;5;0;0;2;2
3000000792445;BECLOZOLE CREME T/20G;AKADJOBA;4;3;3;1;2;5
3000000792445;BECLOZOLE CREME T/20G;AL FATIH;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;AMINA;0;1;0;0;1;1
3000000792445;BECLOZOLE CREME T/20G;ANYAMA SARL (CESSION);0;0;0;0;5;3
3000000792445;BECLOZOLE CREME T/20G;ARBRE DE VIE;51;1;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;ATELE;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;AVE MARIA;6;8;3;0;11;10
3000000792445;BECLOZOLE CREME T/20G;AZUR;4;4;6;2;8;10
3000000792445;BECLOZOLE CREME T/20G;BARAKA;1;0;0;0;1;3
3000000792445;BECLOZOLE CREME T/20G;BARDOT 2000;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;BEREKYAH;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;BETHESDA DE SANGOUINE;0;1;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;BONNE FORTUNE;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;CARREFOUR ANADOR;0;0;0;-1;1;3
3000000792445;BECLOZOLE CREME T/20G;CENTRALE -OUME;0;2;0;0;1;5
3000000792445;BECLOZOLE CREME T/20G;CHATELET;0;0;0;0;3;0
3000000792445;BECLOZOLE CREME T/20G;CHIGATA - KORHOGO;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;COEURS UNIS DE DIGNAGO;0;1;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;D ABOBO BAOULE;1;4;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;D ADZOPE;2;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;D AGBAN;0;0;0;0;0;4
3000000792445;BECLOZOLE CREME T/20G;DE BONGOUANOU;0;0;0;0;0;4
3000000792445;BECLOZOLE CREME T/20G;DE DIMBOKRO;0;0;0;0;4;0
3000000792445;BECLOZOLE CREME T/20G;DE GUEYO CESSION;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;DE KANI;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DE L ARCHANGE -SAN PEDRO;0;0;0;0;1;4
3000000792445;BECLOZOLE CREME T/20G;DE L OASIS DE PAIX;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DE LA BENEDICTION;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;DE LA FRATERNITE DE BOUNDIALI;0;0;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;DE LA MAIRIE ABOBO;0;3;0;0;0;6
3000000792445;BECLOZOLE CREME T/20G;DE LA RIVE GAUCHE;3;5;0;0;3;9
3000000792445;BECLOZOLE CREME T/20G;DE LA RIVIERA;0;9;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DE LIBREVILLE;3;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DE TIEMELEKRO;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;DE TOUMODI;0;7;0;0;0;12
3000000792445;BECLOZOLE CREME T/20G;DE YAMOUSSOUKRO;10;0;6;0;13;0
3000000792445;BECLOZOLE CREME T/20G;DES 220 LOGEMENTS-YAKRO;2;4;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DES CASCADES;2;0;0;0;0;5
3000000792445;BECLOZOLE CREME T/20G;DES LAGUNES ( DABOU);0;5;0;0;3;0
3000000792445;BECLOZOLE CREME T/20G;DES SABLES;2;0;0;0;2;0
3000000792445;BECLOZOLE CREME T/20G;DES VILLAGES;0;0;0;0;3;0
3000000792445;BECLOZOLE CREME T/20G;DIVIN-AMOUR DE N'ZIKRO;0;4;0;0;2;0
3000000792445;BECLOZOLE CREME T/20G;DIVINE MISERICORDE;5;2;0;0;4;4
3000000792445;BECLOZOLE CREME T/20G;DJAHA - YAMOUSSOUKRO;0;2;2;0;2;4
3000000792445;BECLOZOLE CREME T/20G;DU 14;0;0;0;0;5;0
3000000792445;BECLOZOLE CREME T/20G;DU BIEN-ETRE SARL -SAN PEDRO;0;0;0;0;6;0
3000000792445;BECLOZOLE CREME T/20G;DU BONHEUR SARL-U;0;0;0;0;2;1
3000000792445;BECLOZOLE CREME T/20G;DU BOULEVARD CARDE;2;6;2;0;1;0
3000000792445;BECLOZOLE CREME T/20G;DU CANAL;0;0;0;0;11;3
3000000792445;BECLOZOLE CREME T/20G;DU CARREFOUR ANCIENNE GENDARMERIE;0;6;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DU CENACLE;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;DU CHEMINOT;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DU COMMERCE MAN;23;17;0;0;5;50
3000000792445;BECLOZOLE CREME T/20G;DU FORUM;0;0;0;0;0;3
3000000792445;BECLOZOLE CREME T/20G;DU GOLF SARL U;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DU LITTORAL (GD BASSAM);0;20;0;0;0;3
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE BINGERVILLE SARL.U;0;5;0;0;0;5
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE D ANYAMA;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE D'ABENGOUROU (NOUVELLE);2;0;2;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE DABOU SARL U;0;15;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE DE GUIGLO;0;0;0;0;2;0
3000000792445;BECLOZOLE CREME T/20G;DU MARCHE SIKENSI;0;0;0;0;0;20
3000000792445;BECLOZOLE CREME T/20G;DU PROGRES -DALOA;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;EBEN-EZER SARL;4;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;ERGINAL;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;ESPERANCE -DIVO;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;ESPOIR-GESCO;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;EUREKA;1;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;FADYL SARL U;0;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;FIRDAOUS;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;GARAHIO;0;0;2;0;0;0
3000000792445;BECLOZOLE CREME T/20G;GRACE DE DIEU DE SEGUELA;2;5;0;2;1;4
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE D'AKOUPE;0;8;6;0;8;3
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE DE BOCANDA;0;8;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE DE DUEKOUE;0;2;0;1;3;1
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE DE GREMIAN;0;1;0;0;6;0
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE GESCO FOURRIERE;1;1;0;0;0;3
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE NORD-SUD;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE ROUTE DE DABOU;40;95;0;0;50;63
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHARMACIE SAINT AMBROISE DE PORT-BOUET;0;5;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;GRANDE PHCIE TEREZA;1;4;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;HARMONY SARLU;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;IKHLAS;0;0;0;0;4;0
3000000792445;BECLOZOLE CREME T/20G;INCH'ALLAH - DIVO;0;2;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;INOX SARL U;0;50;20;0;0;0
3000000792445;BECLOZOLE CREME T/20G;JEHOVAH - RAPHA;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;KANA;0;0;1;0;1;2
3000000792445;BECLOZOLE CREME T/20G;KHIANELLY;2;4;1;0;0;0
3000000792445;BECLOZOLE CREME T/20G;KOKO SARL;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;KOKRENOU SARL U;4;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;KORO;4;1;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;LA GRANDE PHARMACIE DE TABOU;0;0;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;LA GRANDE PHARMACIE DU CHATEAU D'EAU;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;LA GRANDE PHCIE DE DABOU;2;0;1;0;6;3
3000000792445;BECLOZOLE CREME T/20G;LA MAISON BLANCHE;0;4;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;LA ROSEE DE L'HERMON;0;0;1;0;2;0
3000000792445;BECLOZOLE CREME T/20G;LA VIE;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;LA VIE - YOPOUGON;0;6;2;0;0;0
3000000792445;BECLOZOLE CREME T/20G;LE JOURDAIN SARL-U;3;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;LES 3 SOURCES;2;1;0;0;2;1
3000000792445;BECLOZOLE CREME T/20G;LES PHALENES;0;0;0;0;0;3
3000000792445;BECLOZOLE CREME T/20G;LILY MARIE;0;2;1;0;1;0
3000000792445;BECLOZOLE CREME T/20G;LUMINANCE K;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;LYCEE CLUB MAN;12;0;0;1;0;8
3000000792445;BECLOZOLE CREME T/20G;MAIRIE GUIGLO;0;0;0;5;0;0
3000000792445;BECLOZOLE CREME T/20G;MAMY ADJOA;0;0;1;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MANUELA;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MARCHE VALENTIN;12;13;0;0;9;0
3000000792445;BECLOZOLE CREME T/20G;MARIE ESTHER ABOBO;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MARIEL;7;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MARLYNS SARL.U;6;2;0;0;5;4
3000000792445;BECLOZOLE CREME T/20G;MARTHE ROBIN;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MILIWANGAH;0;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MOCKEYVILLE;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;MODERNE DE GOMON SARL U;0;0;2;0;2;0
3000000792445;BECLOZOLE CREME T/20G;MODERNE DU N'ZI;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;MODERNE MAN SARL;4;3;0;3;18;8
3000000792445;BECLOZOLE CREME T/20G;MOTTO;0;0;0;0;2;1
3000000792445;BECLOZOLE CREME T/20G;NABENOU;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NDOTRE;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NGOHESSE;8;3;4;1;15;13
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE COLOMBE MAN;0;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHARMACIE ESPERANCE;0;0;1;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHARMACIE PORT BOUET II;0;0;3;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE ABOBO BELLEVILLE;5;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE AWALE;3;0;0;0;4;8
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE CANAAN;0;0;1;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE NANAN YAMOUSSO;5;10;0;0;0;21
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE PRINCIPALE GAGNOA SARL U;0;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE PHCIE STE ODILE;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;NOUVELLE YARAPHA SARL;0;3;1;0;3;1
3000000792445;BECLOZOLE CREME T/20G;OLYMPIQUE;1;0;0;0;3;1
3000000792445;BECLOZOLE CREME T/20G;PEFINA;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;PENIEL SARL U;2;1;3;0;3;2
3000000792445;BECLOZOLE CREME T/20G;PETIT MARCHE DU DOKUI;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;PHCIE DU BANCO;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;PONT DE LIANES;0;5;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;PRINCIPALE - KORHOGO;3;0;0;0;0;4
3000000792445;BECLOZOLE CREME T/20G;REINE DES ANGES;0;7;5;0;5;0
3000000792445;BECLOZOLE CREME T/20G;RESIDENTIEL ABOBOTE;0;0;1;0;2;0
3000000792445;BECLOZOLE CREME T/20G;ROI DAVID;0;0;0;0;0;7
3000000792445;BECLOZOLE CREME T/20G;SAINT ALEXANDRE;2;3;0;0;2;4
3000000792445;BECLOZOLE CREME T/20G;SAINT AMBROISE;1;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;SAINT JACQUES - BOUAKE;2;4;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SAINTE CATHERINE - GONFREVILLE;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SAINTE FAMILLE -YAKRO;0;1;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;SAINTE FAMILLE DE NAZARETH;0;0;0;0;2;0
3000000792445;BECLOZOLE CREME T/20G;SAINTE FAMILLE DE TOLLA-KOUADIOKRO - BOUAKE;1;1;0;1;0;0
3000000792445;BECLOZOLE CREME T/20G;SAINTE ROSALIE;1;1;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;SALAM DE LA GRANDE MOSQUEE - KORHOGO;50;0;0;0;52;0
3000000792445;BECLOZOLE CREME T/20G;SANMIEN DE NATIO;0;0;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;SANTE DE VIE;3;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SANTE PLUS WILLIAMSVILLE;2;1;0;0;4;2
3000000792445;BECLOZOLE CREME T/20G;SANTE POUR TOUS;0;2;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SEBROKO SARL;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SOKOUO DE KOUIBLY;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;ST ARMEL DU PALAIS;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;ST BERNARD BAKAYO;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;ST JOSEPH (KOFFIKRO);0;0;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;ST JOSEPH -TIASSALE;1;2;0;0;1;2
3000000792445;BECLOZOLE CREME T/20G;ST LAURENT- ADZOPE;0;0;0;0;5;6
3000000792445;BECLOZOLE CREME T/20G;ST PAUL D AKROMIABLA;0;0;0;0;0;3
3000000792445;BECLOZOLE CREME T/20G;STE ADELE SARL;2;0;0;0;3;0
3000000792445;BECLOZOLE CREME T/20G;STE EMMANUELLA;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;STE EMMANUELLE D OKROUYO;0;0;0;0;0;2
3000000792445;BECLOZOLE CREME T/20G;STE HELENE MAFERE;0;3;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;STE MARIE -TIASSALE;14;9;2;4;14;17
3000000792445;BECLOZOLE CREME T/20G;STE MARIE DE BLOLEQUIN;2;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;STE MARIE DE DJEKANOU;0;5;0;4;0;0
3000000792445;BECLOZOLE CREME T/20G;STE RITA SARLU -SOUBRE;1;0;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;STE THERESE SARL MARCORY;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;SYNOVIE;0;0;0;0;1;1
3000000792445;BECLOZOLE CREME T/20G;TEHIA;3;2;0;0;1;1
3000000792445;BECLOZOLE CREME T/20G;TEHOUA;0;1;0;0;0;0
3000000792445;BECLOZOLE CREME T/20G;VALENTINE AYA SARL-U;0;0;0;0;1;0
3000000792445;BECLOZOLE CREME T/20G;WONSEVA - BONON;0;0;0;0;0;1
3000000792445;BECLOZOLE CREME T/20G;YANDI;0;0;0;0;1;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;ABOBO GRAND MARCHE;2;0;0;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;ABRAHAM SARL U;1;0;0;1;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;AHOUANE;0;0;0;0;10;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;AKADJOBA;1;0;0;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;ALBERT-AGROH;6;0;0;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;ANYAMA SARL (CESSION);0;0;0;0;0;1
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;AZUR;0;0;1;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;BADRA SADJA ALIOU SARL;0;0;1;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;BELLE VILLE JEAN FOLLY SARLU;0;2;5;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;BOKOSSO NOUVELLE SARL;0;0;0;0;20;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;BONNE FORTUNE;0;0;0;0;1;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;CHATELET;0;0;0;0;2;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;CYD NIKO DES LAURIERS;1;0;0;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;D ARRAS SARL;0;0;1;0;4;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE BARHYO;0;0;0;0;2;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE DAR-ES-SALAM SARL - GAGNOA;0;0;0;1;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE GALEBRE;1;8;9;5;6;6
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE GUEYO CESSION;5;0;0;0;10;4
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE L AGNEBY;1;0;0;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE L'OREE;0;0;0;0;2;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA BENEDICTION;2;0;3;1;1;2
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA FONDATION;2;0;0;0;0;2
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA FRATERNITE DE BOUNDIALI;0;0;0;0;1;1
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA GARE DE SINFRA;2;2;3;3;3;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA MAIRIE ABOBO;0;0;0;0;0;1
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LA MOSQUEE YAMOUSSOUKRO;0;0;2;0;1;4
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE LIBREVILLE;0;0;1;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE PARA;0;0;0;0;0;10
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DE YAMOUSSOUKRO;0;0;2;0;0;0
3000000638446;BETAMECRO 2MG CPR DISP SEC B/10;DELORE;0;0;0;0;1;0
